5OB3W,XXN8,Kitchen,6,6,Yes,A person is seen putting groceries away sitting down. They begin opening bags and are startled when they begin pulling out dishes.,bag;dish;groceries;table,A person is taking groceries out of a bag and then setting them on a table. The person also took some plates out of the bag and set them on the table.;A person takes bags and dishes out of a shopping bag.,c130 0.00 30.20;c119 13.00 24.30;c120 13.00 24.30;c009 0.00 30.80;c021 0.00 6.30;c020 0.00 24.00;c118 13.00 24.10;c023 20.70 26.90,30.67
G4JHX,2RTW,Living room,6,6,Yes,"A person is standing in their man cave putting their laptop away in their bag, while rushing to fix the broken heater in the room.",bag;couch;flashlight;heater;knife;laptop;sofa;vent,"A person takes a laptop off of the couch, dusts it, and puts it a computer bag on the couch. Afterwards, the person turns around, pulls out a knife, and looks through a vent.;The person picked up a laptop and placed it in a bag on the sofa. The person then walked to a heater and began trying to fix it.;A person picks up a laptop and puts it in a bag. A person then picks up a screwdriver and starts fixing a vent.",c020 4.80 10.00;c047 0.60 8.10;c050 0.00 5.00;c151 20.00 27.50;c021 5.20 17.40;c022 17.90 24.50,34.92
9GUX4,6RE8,Bedroom,3,1,No,"A person can laugh in front of a mirror in the hall, A person can dress while holding a bag of groceries in the hallway.",bag;hair;hand;mirror;teeth,"Person standing holding bag looking in mirror, touches face, lifts bag and look at it. Then looks back in mirror.;A person is standing in front of a mirror and messing with their hair. They grab a bag and start playing with their teeth.",c020 6.40 31.00;c021 7.50 12.40;c094 15.60 31.00;c144 3.00 10.00;c096 0.00 12.00,30.12
ABHC6,D0RU,Bedroom,5,6,Yes,A person is standing in a closet holding a bag. The person turns off the light.,bag;closet/cabinet;clothes;doorway;items;light;shelves,"A person walked into a room holding a bag. The person walked over to some shelves, took down some items and put them in the bag. The person walked over to a light switch and turned it off before walking out of the room.;The person is putting clothing inside a backpack.",c020 0.00 27.60;c021 2.50 12.00;c105 17.50 23.90;c001 2.50 20.00;c097 0.00 4.90;c113 3.00 10.20;c002 10.40 15.20;c000 10.70 16.20,32.17
EIB97,6RE8,Bedroom,7,6,Yes,A person is dressing in clothes from a hamper.  Then a person is putting the rest of the clothes from the hamper onto a counter.,bag;clothes;shelf,"The person standing pull a shirt out of a bag put on the shirt buttoned the shirt pick the bag up get clothes from the bag and put it on the shelf.;A person took a shirt out of a bag and put it on, then put the bag on a shelf.",c148 6.20 26.20;c020 22.90 33.00;c148 0.00 8.10;c002 0.00 3.60;c081 25.60 31.30;c000 0.00 10.10;c022 0.30 4.70;c082 25.30 33.00;c021 0.00 4.60;c001 22.40 33.00,32.29
XSY2P,PKND,Kitchen,5,3,Yes,A person is dressing near a picture.  Then a person is undressing after spilling food on their clothes.,bag;clothes;laptop;shirt,a person puts on a shirt and puts his laptop in a bag;A person took a shirt from the pantry and put it before placing their laptop in a book bag.,c049 18.40 26.50;c020 25.50 31.70;c021 19.00 24.40;c148 4.00 20.20;c002 0.00 6.00;c023 24.10 31.70,31.58
9S0QC,EXQX,Bathroom,6,6,Yes,A person is throwing shoes at a pillow. Then the person starts leaving the room with the shoes.,bag;door;floor;shoe,A person is throwing a bag on the floor and putting on shoes,c055 6.10 21.00;c022 11.90 17.20;c008 24.40 30.50;c150 21.20 26.00;c141 23.30 29.10;c020 12.10 22.30;c021 9.70 16.90;c126 0.00 4.60,32.38
K0C0A,0EUL,Kitchen,6,7,Yes,"A person sits in a chair and looks in the mirror, smiling. The person opens a bag of groceries and begins putting them away.",bag;chair;groceries;mirror,A person is sitting in a chair looking at themself in a mirror.  They then begin to put groceries away.,c093 0.00 14.30;c096 0.00 12.70;c152 1.90 15.70;c094 1.70 9.70;c059 0.00 15.50;c021 15.00 21.30;c154 10.70 15.70;c130 23.60 38.00,37.38
UI0QG,70CN,Dining room,6,7,Yes,"A person leaves a bag of groceries and their dining room table, retrieving a fruit from it before leaving.  They play with the fruit as they walk through the dining room doorway.",bag;banana;food;groceries;table,"The person walked over to the table and put down some items.  The person picked up a banana, danced with it, and pretended it was a phone.",c130 0.00 8.60;c022 0.00 8.60;c009 0.00 8.60;c063 3.50 8.70;c061 3.90 31.00;c021 0.10 5.70,30.08
OCVY4,2Q9D,Kitchen,6,6,Yes,"Person walks into the kitchen.  Person places groceries on the counter.  Person pulls food out of the grocery bag, puts it on a pan. Person puts pan of food on the stove.  Person then opens oven, puts pan in oven and closes the door.  Person then begins to tidy the kitchen counter.",bag;cup;dish;food;frying pan;newspaper;oven;paper/notebook;stove;table,"A person set a bag on a counter,got a frying pan and put food in it on a stove. Then the person put the frying pan in an oven and went to another  counter with a flowerpot on it. The person got a cup and a newspaper.",c147 5.10 15.90;c021 1.30 7.40;c022 0.00 4.90;c062 3.90 10.00;c063 1.10 8.10;c020 0.00 5.50;c012 18.60 36.00;c116 21.70 34.90;c117 21.40 34.90;c119 8.90 19.70;c118 4.20 10.70,34.62
IUGG8,D0RU,Home Office / Study (A room in a house used for work),7,5,Yes,"A person is grasping a glass of water. The person drinks from it. Then, taking their camera off the shelf, the person begins to prepare to take photos.",bag;camera;cup;glass;phone;shelf;water,"A person pours some water into a glass, then the person walks over to a shelf and picks up a camera and starts using it.",c015 21.30 40.00;c108 1.30 8.50;c018 17.20 27.10;c021 17.40 25.10;c106 5.30 13.00,39.17
LVLVR,T7C3,Pantry,7,7,Yes,"A person sits next to a glass and a bag.  They open the bag, grasp something from it and begin eating.",bag;banana;floor;food,A person sitting on the floor takes a banana out of a grocery bag and eats it.,c020 2.70 8.10;c021 4.10 10.50;c156 14.90 25.20;c125 0.00 34.00,32.71
IM4UD,PKND,Other,5,7,Yes,A person is undressing while another person is lying groceries on a towel.,bag;clothes;clothing;groceries;shirt;towel,"A man is removing his shirt and walking around while another person is stooped over a shopping bag, removing groceries and putting them on a towel.;There is a person taking groceries out of a bag and placing them on the ground.  Another person that is also standing there, took their shirt off.",c130 1.10 32.00;c021 0.00 4.30;c155 0.00 8.30;c155 4.30 32.00,30.58
4ZY8C,9Y7F,Kitchen,7,5,Yes,"One person walks through with coffee, then puts a book in a bag and closes it.",bag;book;coffee;cup/glass/bottle;shelf,"Person is standing in the kitchen drinking from a coffee mug, and then walks over to close black bag.",c031 20.80 27.40;c081 13.30 20.00;c025 20.30 25.60;c021 24.20 30.60;c106 0.70 6.80;c028 25.10 31.10;c030 16.00 20.90;c027 17.70 22.60;c032 18.70 23.70;c026 16.00 33.00;c109 0.00 19.50;c107 0.00 18.90,32.08
3ZUVI,XXN8,Bathroom,6,6,Yes,"One person throws a bag containing a book down, then opens and closes a cabinet.",bag;book;cabinet;floor,"person comes into bathroom with a bag, opens bag and takes out a book, puts it back then opens cabinet, looks inside then closes it and leaves.",c112 7.90 13.20;c113 6.20 11.50;c020 0.00 7.40;c021 1.00 6.80;c026 0.00 5.60;c028 0.00 5.60;c030 0.00 3.40;c126 2.80 7.30;c024 2.80 7.60;c022 2.80 7.60,30.75
WLE0F,L4ZP,Hallway,6,6,Yes,"A person is taking a bag outside to their hallway. While doing this, they begin running around because they forgot to get their book from the other room.",bag;doorway,A person walks into the hallway holding a bag. The person looks inside the bag and acts confused. The person walks from room to room.,c020 2.30 27.00;c021 3.30 9.20;c023 2.30 27.00;c150 15.50 24.90;c097 2.00 7.10,26.29
OVYAC,Z68L,Recreation room / Man cave,7,6,Yes,A person is throwing clothes all over the room then begins to grasp a bag and picks up all the clothes.,bag;clothes;sofa,A person takes some clothes out of a bag and throws them on to a sofa. They then pick them up.;A person throw a bunch of clothes on the floor. Then they go around picking up the clothes and putting them in a bag.,c020 5.80 27.60;c021 7.10 13.80;c000 0.70 7.20;c001 3.00 8.20;c002 9.90 23.60;c003 1.30 8.50;c154 0.90 6.30,28.67
J6WE2,6RE8,Bedroom,7,4,Yes,A person takes a pillow from a box and throws it down the hall.,bag;bed;doorway;pillow,A person takes a pillow out of a bag.  The person then puts the bag back on the chair.  The person then throws the pillow on a bed.;A person walks up to a table and opens a bag. They remove a pillow from the bag and throw it on the bed.,c076 27.40 33.40;c080 28.90 34.90;c021 2.20 12.70;c097 0.00 3.50;c022 22.90 30.50;c020 6.50 30.00;c079 8.00 15.60,36.29
SHMU7,KQI6,Kitchen,6,6,Yes,"A person stands at the table, opening a bag of groceries. The person removes an item from the bag at eats it.",bag;chair;food;groceries;table,"A person places a bag of groceries on a table, sits down in a chair, and eats the food that was in the grocery bag.;A person puts some bags onto a table and sits down. They take some food out of the bag and eat it",c022 1.00 7.00;c011 4.00 32.00;c130 1.00 32.00;c156 16.00 32.00;c063 7.00 15.50;c021 7.00 17.60;c009 1.20 6.00;c020 0.00 4.90;c151 4.70 10.20;c059 6.40 32.00;c152 4.30 19.00,30.92
I6H4R,4I2W,Hallway,5,6,Yes,"One person walks in, throws medicine in a bag, takes the bag, turns out the light and leaves.",bag;door;light;wallet,The person puts their money in a wallet and place the wallet in a bag. They turn off the light and leave.,c105 15.90 20.30;c021 8.70 14.50;c097 0.00 4.30;c141 20.30 25.00;c006 18.60 26.00;c023 6.40 11.60;c020 6.80 24.60,30.50
MT9NE,YA10,Bedroom,7,7,No,"A person is in a bedroom opening a bag of snack food and eating it, they then lay their head down on a pillow.",bag;bed;chips;food;pillow,"A person walks across the bedroom, eating from a bag of chips. The person then lies on the bed, adjusts a pillow, and continues to eat from the bag.;A person is consuming food from a bag.  The person then lies down on a bed.  The person continues to eat in bed.",c061 0.00 9.50;c020 20.70 31.00;c077 14.10 19.70;c156 2.10 11.30;c134 9.30 31.00;c021 0.00 5.80,30.04
N7IH0,UTMU,Closet / Walk-in closet / Spear closet,6,6,Yes,A person is sitting on the floor in a walk-in closet talking on the phone. The person also opens a bag and takes out medicine and ingests it.,bag;floor;medicine;phone,A person is sitting on the floor talking on the phone before taking some medicine out of a bag and taking the medicine.,c128 16.20 23.60;c129 19.90 29.10;c021 10.60 17.70;c019 0.00 36.00;c125 0.00 36.00;c023 7.00 14.20;c024 14.10 19.30;c023 7.50 36.00;c024 7.90 19.00;c015 0.00 36.00;c020 7.90 19.30,35.29
FMXZS,T7C3,Kitchen,7,7,Yes,"A person  stands in front of an open refrigerator unloading a bag of groceries.  They then take a beverage out, close the refrigerator and begin drinking.",bag;bottle;groceries;refrigerator,"A person holding a bag of groceries in a kitchen, opens a refrigerator door and places the groceries inside, then takes a bottle of beer and drinks it.",c143 0.00 7.90;c021 7.10 17.60;c130 1.70 29.10;c142 26.20 32.00;c020 7.30 19.20;c143 0.00 3.30;c106 34.50 44.00;c022 26.00 32.40,43.29
YH7K4,4OHY,Entryway (A hall that is generally located at the entrance of a house),5,7,Yes,"A person is sitting in the entryway, talking on their phone while drinking a cup of coffee. The person takes a chip from a bag and eats it.",bag;coffee;cup;floor;food;phone,The person is sitting on the steps. The person looks at the phone and puts it down. The person picks up a cup and drinks. The person puts down the cup and takes some food out of a bag and eats it.,c015 0.00 14.00;c021 13.20 20.10;c106 5.00 16.40;c156 16.90 30.00;c107 3.10 30.00;c125 0.00 30.00,28.92
PM2GT,KFGP,Dining room,6,7,Yes,One person puts a book in a bag on a table and closes it.,bag;book;table,A person puts a book on the table and then into a backpack. The person closes the bag and walks away.,c026 3.80 9.40;c009 5.00 9.90;c021 9.10 14.30;c020 4.20 9.60;c022 23.10 28.60,29.62
2B3BL,UTMU,Closet / Walk-in closet / Spear closet,6,5,Yes,"A person is tidying and throwing clothes into a bag, while sorting through their closet.",bag;closet;clothes;clothing;wardrobe,A person opens a wardrobe door. The person grabs a bag from the floor and fills it with clothing. The person rearranges clothing inside the wardrobe.,c020 5.30 26.00;c113 0.00 7.60;c001 22.30 43.90;c021 8.90 17.70;c000 11.50 44.00;c004 16.50 44.00;c114 4.40 44.00;c002 4.20 39.10;c022 13.20 26.50;c023 5.70 11.20,42.88
7L4DW,YMXV,Basement (A room below the ground floor),5,5,Yes,A person undressing in a basement opens a bag while a television plays in the background.,bag;chair,"A person is in a room holding a bag they sit the bag on a chair and go through the bag.;A person takes a bag, sets it on a chair and proceeds to look through it.",c020 0.00 13.80;c021 4.40 17.70;c022 7.20 14.50;c023 0.00 3.60,31.29
NVQ84,38MV,Bathroom,6,6,Yes,"In the bathroom, a person is throwing clothes in the laundry bag.  Another person is drinking coffee while combing their hair.",bag;clothes;coffee;comb;cup;hair;laundry,"One person is combing there hair, while another one is tidying up the laundry then drinks coffee.",c144 0.00 44.00;c021 4.10 12.60;c151 1.70 8.70;c000 4.30 38.60;c004 4.10 39.30;c020 4.10 39.50;c106 8.80 19.10;c154 21.80 29.50;c001 5.40 26.10,43.29
I1OLQ,2RTW,Living room,6,6,Yes,"A person walks through the door smiling, closing the door behind them with a handful of groceries. The other person is sitting on the sofa watching.",bag;chair;door;groceries;lock;sofa;television;tv,"A person opens a door and walks into a room ,closes the door and locks it .The person has a blue bag full of food .Another person warching tv sitting on a couch ,watches the first person with the bag.;A person enters through a door while holding a bag. Another person is already inside sitting and watching television. They then both watch more television.",c006 8.40 14.60;c020 7.40 32.00;c123 14.00 32.00;c152 14.40 32.00;c097 6.40 11.80;c008 5.80 12.60;c132 0.00 14.90;c021 26.00 32.00;c059 14.40 32.00;c132 14.40 32.00,30.67
68K01,HR43,Kitchen,6,7,Yes,"One person drinks some medicine from a sack of groceries, then tidies up the kitchen with a vacuum.",bag;cup/glass/bottle;floor;groceries;vacuum,A person is taking groceries out a bag and putting them away. A person then picks up a vacuum and cleans the floor.;A person places a bag of groceries on the counter. They pick up a vacuum and begin cleaning the floor.,c020 0.20 20.00;c022 0.00 7.90;c137 18.10 33.00;c130 2.70 15.00;c110 0.00 20.00;c106 5.90 15.30;c107 11.30 19.20;c109 14.80 19.90;c021 0.00 5.60;c127 24.40 33.00,31.58
4I00F,C7O9,Kitchen,6,6,Yes,"The person is opening packages of groceries by the stove, then proceeds to fix a sandwich.",bag;box;bread;counter;food;groceries;sandwich;stove,"A person in a closet takes out some food and places it on a counter .The person proceeds to fix the food ,the person opens the bread.",c066 0.00 29.00;c039 13.90 21.00;c020 18.10 23.50;c022 25.90 29.00;c061 4.90 9.70;c130 0.00 3.50;c042 9.30 18.20;c063 0.00 13.30;c021 20.10 27.90;c044 9.40 18.30;c041 9.50 15.80;c062 0.00 18.70;c040 10.10 17.80;c023 3.20 12.00;c043 6.60 15.90,28.08
